文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_0.vasp, 平面夹角:, 89.95 , 原子夹角: , 159.83 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_1.vasp, 平面夹角:, 89.03 , 原子夹角: , 160.58 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_2.vasp, 平面夹角:, 88.07 , 原子夹角: , 161.32 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_3.vasp, 平面夹角:, 87.11 , 原子夹角: , 162.03 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_4.vasp, 平面夹角:, 86.15 , 原子夹角: , 162.72 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_5.vasp, 平面夹角:, 85.20 , 原子夹角: , 163.38 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_6.vasp, 平面夹角:, 84.25 , 原子夹角: , 164.01 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_7.vasp, 平面夹角:, 83.31 , 原子夹角: , 164.61 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_8.vasp, 平面夹角:, 82.37 , 原子夹角: , 165.17 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_9.vasp, 平面夹角:, 81.44 , 原子夹角: , 165.68 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_10.vasp, 平面夹角:, 80.52 , 原子夹角: , 166.15 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_11.vasp, 平面夹角:, 79.60 , 原子夹角: , 166.57 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_12.vasp, 平面夹角:, 78.69 , 原子夹角: , 166.94 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_13.vasp, 平面夹角:, 77.79 , 原子夹角: , 167.25 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_14.vasp, 平面夹角:, 76.90 , 原子夹角: , 167.50 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_15.vasp, 平面夹角:, 76.03 , 原子夹角: , 167.69 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_16.vasp, 平面夹角:, 75.16 , 原子夹角: , 167.82 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_17.vasp, 平面夹角:, 74.30 , 原子夹角: , 167.89 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_18.vasp, 平面夹角:, 73.45 , 原子夹角: , 167.90 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_19.vasp, 平面夹角:, 72.62 , 原子夹角: , 167.86 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_20.vasp, 平面夹角:, 71.80 , 原子夹角: , 167.76 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_21.vasp, 平面夹角:, 70.99 , 原子夹角: , 167.61 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_22.vasp, 平面夹角:, 70.20 , 原子夹角: , 167.41 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_23.vasp, 平面夹角:, 69.41 , 原子夹角: , 167.17 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_24.vasp, 平面夹角:, 68.65 , 原子夹角: , 166.90 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_25.vasp, 平面夹角:, 67.89 , 原子夹角: , 166.60 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_26.vasp, 平面夹角:, 67.15 , 原子夹角: , 166.26 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_27.vasp, 平面夹角:, 66.43 , 原子夹角: , 165.91 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_28.vasp, 平面夹角:, 65.71 , 原子夹角: , 165.53 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_29.vasp, 平面夹角:, 65.02 , 原子夹角: , 165.14 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_30.vasp, 平面夹角:, 64.33 , 原子夹角: , 164.74 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_31.vasp, 平面夹角:, 63.66 , 原子夹角: , 164.32 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_32.vasp, 平面夹角:, 63.01 , 原子夹角: , 163.90 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_33.vasp, 平面夹角:, 62.37 , 原子夹角: , 163.47 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_34.vasp, 平面夹角:, 61.74 , 原子夹角: , 163.05 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_35.vasp, 平面夹角:, 61.13 , 原子夹角: , 162.62 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_36.vasp, 平面夹角:, 60.54 , 原子夹角: , 162.19 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_37.vasp, 平面夹角:, 59.96 , 原子夹角: , 161.76 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_38.vasp, 平面夹角:, 59.39 , 原子夹角: , 161.33 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_39.vasp, 平面夹角:, 58.83 , 原子夹角: , 160.91 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_40.vasp, 平面夹角:, 58.29 , 原子夹角: , 160.49 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_41.vasp, 平面夹角:, 57.77 , 原子夹角: , 160.08 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_42.vasp, 平面夹角:, 57.26 , 原子夹角: , 159.68 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_43.vasp, 平面夹角:, 56.76 , 原子夹角: , 159.28 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_44.vasp, 平面夹角:, 56.27 , 原子夹角: , 158.88 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_45.vasp, 平面夹角:, 55.80 , 原子夹角: , 158.50 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_46.vasp, 平面夹角:, 55.34 , 原子夹角: , 158.12 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_1.5\20\IrO6_47.vasp, 平面夹角:, 54.90 , 原子夹角: , 157.75 
