文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_0.5\1\IrO6_0.vasp, 平面夹角:, 89.95 , 原子夹角: , 179.32 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_0.5\1\IrO6_1.vasp, 平面夹角:, 89.07 , 原子夹角: , 178.43 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_0.5\1\IrO6_2.vasp, 平面夹角:, 88.11 , 原子夹角: , 177.48 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_0.5\1\IrO6_3.vasp, 平面夹角:, 87.14 , 原子夹角: , 176.52 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_0.5\1\IrO6_4.vasp, 平面夹角:, 86.17 , 原子夹角: , 175.55 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_0.5\1\IrO6_5.vasp, 平面夹角:, 85.19 , 原子夹角: , 174.57 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_0.5\1\IrO6_6.vasp, 平面夹角:, 84.20 , 原子夹角: , 173.58 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_0.5\1\IrO6_7.vasp, 平面夹角:, 83.20 , 原子夹角: , 172.59 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_0.5\1\IrO6_8.vasp, 平面夹角:, 82.20 , 原子夹角: , 171.59 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_0.5\1\IrO6_9.vasp, 平面夹角:, 81.20 , 原子夹角: , 170.58 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_0.5\1\IrO6_10.vasp, 平面夹角:, 80.18 , 原子夹角: , 169.57 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_0.5\1\IrO6_11.vasp, 平面夹角:, 79.17 , 原子夹角: , 168.56 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_0.5\1\IrO6_12.vasp, 平面夹角:, 78.15 , 原子夹角: , 167.54 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_0.5\1\IrO6_13.vasp, 平面夹角:, 77.12 , 原子夹角: , 166.51 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_0.5\1\IrO6_14.vasp, 平面夹角:, 76.10 , 原子夹角: , 165.48 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_0.5\1\IrO6_15.vasp, 平面夹角:, 75.07 , 原子夹角: , 164.46 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_0.5\1\IrO6_16.vasp, 平面夹角:, 74.03 , 原子夹角: , 163.42 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_0.5\1\IrO6_17.vasp, 平面夹角:, 73.00 , 原子夹角: , 162.39 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_0.5\1\IrO6_18.vasp, 平面夹角:, 71.97 , 原子夹角: , 161.36 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_0.5\1\IrO6_19.vasp, 平面夹角:, 70.93 , 原子夹角: , 160.32 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_0.5\1\IrO6_20.vasp, 平面夹角:, 69.90 , 原子夹角: , 159.29 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_0.5\1\IrO6_21.vasp, 平面夹角:, 68.87 , 原子夹角: , 158.25 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_0.5\1\IrO6_22.vasp, 平面夹角:, 67.83 , 原子夹角: , 157.22 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_0.5\1\IrO6_23.vasp, 平面夹角:, 66.80 , 原子夹角: , 156.19 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_0.5\1\IrO6_24.vasp, 平面夹角:, 65.77 , 原子夹角: , 155.16 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_0.5\1\IrO6_25.vasp, 平面夹角:, 64.75 , 原子夹角: , 154.14 
文件: C:\Users\wu\Desktop\python_geo\Geometric_distortion\angle_i\angle_0.5\1\IrO6_26.vasp, 平面夹角:, 63.73 , 原子夹角: , 153.12 
