179.94	-1.28615	-1.27419
179.75	-1.25615	-1.24791
179.49	-1.25669	-1.25231
179.23	-1.38115	-1.50911
178.97	-1.19918	-1.19834
178.71	-1.1374	-1.13417
178.45	-1.13812	-1.13498
178.19	-1.18084	-1.17741
177.93	-1.15257	-1.12659
177.66	-1.10159	-1.10207
177.4	-1.09465	-1.09634
177.13	-1.08871	-1.09154
176.86	-1.28453	-1.30232
176.59	-1.07915	-1.08383
176.32	-1.08815	-1.06647
176.04	-1.08858	-1.07511
175.77	-1.06406	-1.06575
175.49	-1.06735	-1.07542
175.21	-1.06647	-1.07539
174.92	-1.06326	-1.07284
174.63	-1.06149	-1.07196
174.34	-1.05996	-1.07115
174.05	-1.05834	-1.07048
173.75	-1.05507	-1.06824
173.44	-1.05546	-1.06941
173.14	-1.05446	-1.06916
172.82	-1.05317	-1.06878
172.51	-1.04537	-1.05288
172.19	-1.18708	-1.16612
171.86	-1.1234	-0.93614
171.53	-1.04874	-1.06791
171.19	-1.26155	-1.20522
170.84	-1.04486	-1.07726
170.49	-1.04552	-1.07803
170.13	-1.04575	-1.07851
169.76	-1.22023	-1.15313
169.39	-1.06518	-1.08908
169	-1.04638	-1.08021
168.61	-1.00254	-1.02285
168.21	-1.16454	-1.12152
167.79	-1.16538	-1.11175
167.37	-1.04893	-1.08401
166.93	-1.31383	-1.32087
166.49	-1.05056	-1.08647
166.03	-1.05228	-1.088
165.55	-1.02395	-1.07913
165.06	-1.07779	-1.11354
164.56	-1.05685	-1.09462
164.04	-1.05861	-1.09795
163.5	-1.06075	-1.10196
162.94	-1.06857	-1.10991
162.36	-1.06456	-1.05571
161.76	-1.06428	-1.12679
161.14	-1.05774	-1.13025
160.49	-1.18598	-1.15717
159.82	-1.05596	-1.13446
159.12	-1.16082	-1.13333
158.39	-1.04745	-1.13934
157.62	-1.04441	-1.15187
156.83	-1.02224	-1.13947
155.99	-0.98792	-1.12719
179.94	-0.50224	-0.71741
179.66	-1.23298	-1.22623
179.3	-1.18068	-1.22462
178.94	-1.11506	-1.09365
178.57	-1.16098	-1.16018
178.2	-1.24986	-1.25341
177.83	-1.12906	-1.13402
177.46	-1.44399	-1.21955
177.09	-1.25982	-1.26101
176.72	-1.1112	-1.12244
176.34	-1.1075	-1.11686
175.96	-1.09625	-1.10253
175.58	-1.10084	-1.10763
175.19	-1.30045	-1.31446
174.8	-1.09434	-1.09887
174.41	-1.22432	-1.19877
174.01	-1.08811	-1.09113
173.61	-1.08516	-1.08774
173.21	-1.08213	-1.0845
172.8	-1.07896	-1.0813
172.39	-1.07612	-1.07859
171.97	-1.07299	-1.07586
171.55	-1.62304	-1.40554
171.12	-1.22278	-1.19637
170.68	-1.18314	-1.18682
170.24	-1.03632	-1.03561
169.8	-1.17665	-1.18522
169.35	-1.07737	-1.08644
168.89	-1.05037	-1.06132
168.42	-1.04477	-1.05871
167.95	-1.04069	-1.05728
167.47	-1.03608	-1.05585
166.98	-1.03145	-1.05446
166.49	-1.02919	-1.06914
165.98	-1.02148	-1.0519
165.47	-1.01693	-1.05141
164.95	-1.01248	-1.05094
164.42	-1.02446	-1.05859
163.89	-1.00362	-1.05071
163.34	-1.01501	-1.07223
162.78	-0.99689	-1.05292
162.22	-0.99403	-1.05421
161.64	-0.99179	-1.05651
161.06	-0.98986	-1.05881
160.46	-1.18511	-1.17798
159.85	-0.98836	-1.06585
159.23	-0.98899	-1.06989
158.6	-1.01361	-1.098
157.96	-1.21411	-1.16667
157.31	-1.1474	-1.10481
156.65	-0.99566	-1.08707
155.97	-1.00135	-1.09225
155.28	-1.00915	-1.09833
154.58	-1.01727	-1.10432
153.87	-1.02573	-1.11088
153.14	-1.03511	-1.11756
152.41	-1.04584	-1.12479
151.66	-1.05585	-1.13189
150.89	-1.14117	-1.16869
150.12	-1.08534	-1.14163
