179.5	-2.22489	-2.23701
179.44	-2.22332	-2.23486
178.51	-2.21755	-2.22926
177.56	-2.20803	-2.22053
176.6	-2.19503	-2.20901
175.65	-2.10395	-2.09055
174.71	-2.15999	-2.17831
173.76	-2.10195	-2.08807
172.83	-2.09949	-2.0937
171.9	-2.0905	-2.08721
170.97	-2.08262	-2.08629
170.06	-2.07483	-2.08811
169.15	-2.12807	-2.2307
168.25	-2.11986	-2.27106
167.36	-2.09776	-2.32011
166.48	-2.05958	-2.3335
165.61	-2.02527	-2.33638
164.75	-1.99493	-2.34028
163.91	-1.96729	-2.34365
163.07	-1.94196	-2.34516
162.25	-1.91831	-2.34503
161.44	-1.89587	-2.34375
160.65	-1.87404	-2.34176
159.86	-1.85246	-2.33925
159.09	-1.83083	-2.3365
158.34	-1.80901	-2.33388
157.6	-1.78705	-2.33199
156.87	-1.76521	-2.33153
156.16	-1.74377	-2.33294
155.46	-1.72296	-2.33648
154.77	-1.70421	-2.34476
154.1	-1.70084	-2.38163
153.45	-1.67013	-2.36341
152.81	-1.63698	-2.34176
152.18	-1.6083	-2.33199
151.57	-1.57104	-2.27391
150.97	-1.55288	-2.3252
150.39	-1.52574	-2.31551
149.82	-1.4981	-2.28688
149.27	-1.46365	-2.27524
148.72	-1.46694	-2.30042
148.2	-1.45466	-2.31153
147.68	-1.44187	-2.32088
147.18	-1.42943	-2.32977
146.7	-1.41743	-2.33821
146.23	-1.40581	-2.34606
145.77	-1.59269	-2.35364
145.32	-1.38244	-2.36023
144.89	-1.3695	-2.36662
144.47	-1.35567	-2.37261
144.06	-1.34116	-2.37818
143.66	-1.32642	-2.3834
143.28	-1.31149	-2.38824
142.91	-1.29638	-2.3927
142.55	-1.28145	-2.3968
142.2	-1.26643	-2.40048
141.87	-1.26643	-2.40048
141.54	-1.39895	-2.32541
141.23	-1.22185	-2.40857
140.93	-1.2071	-2.41011
140.64	-1.19243	-2.41099
179.44	-2.23486	-2.22332
179.5	-2.23066	-2.22034
178.58	-2.22255	-2.21417
177.63	-2.21085	-2.20518
176.67	-2.19598	-2.19387
175.72	-2.17814	-2.18051
174.78	-2.15736	-2.16491
173.83	-2.13337	-2.14592
172.9	-2.10555	-2.11801
171.96	-2.08611	-2.0927
171.04	-2.11355	-2.16077
170.12	-2.13903	-2.20579
169.22	-2.14136	-2.24065
168.32	-2.12906	-2.28047
167.43	-2.1024	-2.32335
166.55	-2.06418	-2.3305
165.68	-2.03036	-2.33542
164.83	-1.99974	-2.34104
163.98	-1.97189	-2.3454
163.15	-1.94641	-2.34794
162.33	-1.92271	-2.34892
161.52	-1.90026	-2.34898
160.73	-1.8785	-2.34835
159.95	-1.85716	-2.34754
159.18	-1.83592	-2.34675
158.42	-1.81471	-2.34626
157.68	-1.79352	-2.34649
156.96	-1.77246	-2.34779
156.25	-1.75178	-2.35056
155.55	-1.73204	-2.35578
154.87	-1.71835	-2.3721
154.2	-1.70109	-2.37912
153.55	-1.671	-2.36394
152.91	-1.63948	-2.34721
152.29	-1.61023	-2.3364
151.68	-1.66533	-2.21149
151.08	-1.55479	-2.32368
150.5	-1.52916	-2.31259
149.93	-1.50476	-2.2871
149.38	-1.47211	-2.27457
148.84	-1.46813	-2.29357
148.32	-1.45682	-2.3067
147.81	-1.44421	-2.31685
147.31	-1.43191	-2.32638
146.83	-1.42009	-2.3354
146.36	-1.42009	-2.3354
145.9	-1.39794	-2.35172
145.46	-1.38709	-2.35911
145.03	-1.48961	-2.22635
144.61	-1.36332	-2.3726
144.2	-1.23249	-2.27129
143.81	-1.33601	-2.38428
143.43	-1.32158	-2.38944
143.06	-1.30686	-2.39413
142.7	-1.29193	-2.39834
142.36	-1.27685	-2.40202
142.03	-1.2616	-2.40511
141.7	-1.24629	-2.40758
141.39	-1.23093	-2.40935
141.1	-1.21537	-2.4103
140.81	-1.31678	-2.35512
178.51	-2.22926	-2.21755
179.44	-2.22395	-2.21347
179.5	-2.21498	-2.20647
178.58	-2.20271	-2.19699
177.63	-2.18741	-2.18544
176.68	-2.16912	-2.17195
175.73	-2.14771	-2.15611
174.79	-2.12297	-2.13677
173.85	-2.09649	-2.11173
172.92	-2.08054	-2.09727
172	-2.0774	-2.10665
171.08	-2.14186	-2.22047
170.18	-2.13626	-2.25409
169.28	-2.12115	-2.30548
168.39	-2.08555	-2.33504
167.51	-2.05133	-2.33881
166.64	-2.02026	-2.3435
165.79	-1.99174	-2.3485
164.94	-1.96575	-2.35194
164.11	-1.94187	-2.35372
163.29	-1.91954	-2.35443
162.48	-1.8982	-2.35427
161.69	-1.8774	-2.35365
160.9	-1.8569	-2.35281
160.14	-1.83638	-2.352
159.38	-1.81571	-2.3514
158.64	-1.79503	-2.35132
157.92	-1.77435	-2.35218
157.21	-1.75388	-2.35442
156.51	-1.73442	-2.35921
155.83	-1.72002	-2.37381
155.16	-1.70162	-2.378
154.51	-1.67281	-2.36295
153.87	-1.64222	-2.34591
153.25	-1.636	-2.29002
152.64	-1.59396	-2.32328
152.04	-1.5779	-2.21565
151.46	-1.53938	-2.22181
150.89	-1.50882	-2.28027
150.34	-1.47908	-2.26497
149.8	-1.43861	-2.25312
149.28	-1.45327	-2.29215
148.77	-1.44013	-2.30406
148.27	-1.42666	-2.31467
147.79	-1.41356	-2.32463
147.32	-1.40074	-2.33388
146.86	-1.3883	-2.34235
146.42	-1.37623	-2.35013
145.99	-1.36443	-2.35732
145.57	-1.55741	-2.27504
145.16	-1.34102	-2.37047
144.77	-1.32892	-2.37658
144.39	-1.31636	-2.3824
